ranking_type,ranking_type_name,datetime,symbol,exchange_id,instrument_id,broker,volume,volume_change,volume_ranking,long_oi,long_change,long_ranking,short_oi,short_change,short_ranking
VOLUME,成交量排名,20250909,SHFE.rb2601,SHFE,rb2601,D东证期货,212723.0,6648.0,3.0,64661.0,-1415.0,4.0,148006,-3182,2
LONG,多头持仓排名,20250909,SHFE.rb2605,SHFE,rb2605,D东证期货,6735.0,-1491.0,1.0,2661.0,-52.0,12.0,20057,73,1
SHORT,空头持仓排名,20250909,SHFE.rb2601,SHFE,rb2601,D东证期货,212723.0,6648.0,3.0,64661.0,-1415.0,4.0,148006,-3182,2
LONG,多头持仓排名,20250909,SHFE.rb2601,SHFE,rb2601,D东证期货,212723.0,6648.0,3.0,64661.0,-1415.0,4.0,148006,-3182,2
VOLUME,成交量排名,20250909,SHFE.rb2603,SHFE,rb2603,D东证期货,25697.0,3269.0,3.0,18346.0,1138.0,2.0,16835,-135,2
SHORT,空头持仓排名,20250910,SHFE.rb2603,SHFE,rb2603,D东证期货,16458.0,-9239.0,2.0,19460.0,1114.0,2.0,17385,550,2
SHORT,空头持仓排名,20250910,SHFE.rb2601,SHFE,rb2601,D东证期货,183645.0,-29078.0,3.0,74256.0,9595.0,4.0,144922,-3084,2
LONG,多头持仓排名,20250910,SHFE.rb2603,SHFE,rb2603,D东证期货,16458.0,-9239.0,2.0,19460.0,1114.0,2.0,17385,550,2
VOLUME,成交量排名,20250910,SHFE.rb2603,SHFE,rb2603,D东证期货,16458.0,-9239.0,2.0,19460.0,1114.0,2.0,17385,550,2
VOLUME,成交量排名,20250910,SHFE.rb2601,SHFE,rb2601,D东证期货,183645.0,-29078.0,3.0,74256.0,9595.0,4.0,144922,-3084,2
VOLUME,成交量排名,20250910,SHFE.rb2605,SHFE,rb2605,D东证期货,5431.0,-1304.0,1.0,2659.0,-2.0,13.0,20288,231,1
LONG,多头持仓排名,20250910,SHFE.rb2605,SHFE,rb2605,D东证期货,5431.0,-1304.0,1.0,2659.0,-2.0,13.0,20288,231,1
LONG,多头持仓排名,20250910,SHFE.rb2601,SHFE,rb2601,D东证期货,183645.0,-29078.0,3.0,74256.0,9595.0,4.0,144922,-3084,2
SHORT,空头持仓排名,20250910,SHFE.rb2605,SHFE,rb2605,D东证期货,5431.0,-1304.0,1.0,2659.0,-2.0,13.0,20288,231,1
LONG,多头持仓排名,20250911,SHFE.rb2603,SHFE,rb2603,D东证期货,21885.0,5427.0,2.0,19311.0,-149.0,2.0,17487,102,2
SHORT,空头持仓排名,20250911,SHFE.rb2603,SHFE,rb2603,D东证期货,21885.0,5427.0,2.0,19311.0,-149.0,2.0,17487,102,2
VOLUME,成交量排名,20250911,SHFE.rb2601,SHFE,rb2601,D东证期货,232804.0,49159.0,3.0,78158.0,3902.0,4.0,165214,20292,3
LONG,多头持仓排名,20250911,SHFE.rb2605,SHFE,rb2605,D东证期货,6336.0,905.0,1.0,2701.0,42.0,13.0,20232,-56,1
SHORT,空头持仓排名,20250911,SHFE.rb2605,SHFE,rb2605,D东证期货,6336.0,905.0,1.0,2701.0,42.0,13.0,20232,-56,1
LONG,多头持仓排名,20250911,SHFE.rb2601,SHFE,rb2601,D东证期货,232804.0,49159.0,3.0,78158.0,3902.0,4.0,165214,20292,3
SHORT,空头持仓排名,20250911,SHFE.rb2601,SHFE,rb2601,D东证期货,232804.0,49159.0,3.0,78158.0,3902.0,4.0,165214,20292,3
VOLUME,成交量排名,20250911,SHFE.rb2605,SHFE,rb2605,D东证期货,6336.0,905.0,1.0,2701.0,42.0,13.0,20232,-56,1
VOLUME,成交量排名,20250911,SHFE.rb2603,SHFE,rb2603,D东证期货,21885.0,5427.0,2.0,19311.0,-149.0,2.0,17487,102,2
LONG,多头持仓排名,20250912,SHFE.rb2603,SHFE,rb2603,D东证期货,30586.0,8701.0,2.0,17689.0,-1622.0,2.0,17977,490,2
SHORT,空头持仓排名,20250912,SHFE.rb2603,SHFE,rb2603,D东证期货,30586.0,8701.0,2.0,17689.0,-1622.0,2.0,17977,490,2
LONG,多头持仓排名,20250912,SHFE.rb2605,SHFE,rb2605,D东证期货,12285.0,5949.0,1.0,2839.0,138.0,12.0,20059,-173,1
SHORT,空头持仓排名,20250912,SHFE.rb2601,SHFE,rb2601,D东证期货,310250.0,77446.0,3.0,81025.0,2867.0,3.0,149015,-16199,3
VOLUME,成交量排名,20250912,SHFE.rb2605,SHFE,rb2605,D东证期货,12285.0,5949.0,1.0,2839.0,138.0,12.0,20059,-173,1
SHORT,空头持仓排名,20250912,SHFE.rb2605,SHFE,rb2605,D东证期货,12285.0,5949.0,1.0,2839.0,138.0,12.0,20059,-173,1
LONG,多头持仓排名,20250912,SHFE.rb2601,SHFE,rb2601,D东证期货,310250.0,77446.0,3.0,81025.0,2867.0,3.0,149015,-16199,3
VOLUME,成交量排名,20250912,SHFE.rb2601,SHFE,rb2601,D东证期货,310250.0,77446.0,3.0,81025.0,2867.0,3.0,149015,-16199,3
VOLUME,成交量排名,20250912,SHFE.rb2603,SHFE,rb2603,D东证期货,30586.0,8701.0,2.0,17689.0,-1622.0,2.0,17977,490,2
LONG,多头持仓排名,20250915,SHFE.rb2601,SHFE,rb2601,D东证期货,224402.0,-85848.0,3.0,78081.0,-2944.0,4.0,148181,-834,3
SHORT,空头持仓排名,20250915,SHFE.rb2601,SHFE,rb2601,D东证期货,224402.0,-85848.0,3.0,78081.0,-2944.0,4.0,148181,-834,3
SHORT,空头持仓排名,20250915,SHFE.rb2605,SHFE,rb2605,D东证期货,10373.0,-1912.0,1.0,3194.0,355.0,13.0,20105,46,1
LONG,多头持仓排名,20250915,SHFE.rb2605,SHFE,rb2605,D东证期货,10373.0,-1912.0,1.0,3194.0,355.0,13.0,20105,46,1
VOLUME,成交量排名,20250915,SHFE.rb2603,SHFE,rb2603,D东证期货,25116.0,-5470.0,2.0,17806.0,117.0,3.0,18088,111,2
VOLUME,成交量排名,20250915,SHFE.rb2605,SHFE,rb2605,D东证期货,10373.0,-1912.0,1.0,3194.0,355.0,13.0,20105,46,1
VOLUME,成交量排名,20250915,SHFE.rb2601,SHFE,rb2601,D东证期货,224402.0,-85848.0,3.0,78081.0,-2944.0,4.0,148181,-834,3
LONG,多头持仓排名,20250915,SHFE.rb2603,SHFE,rb2603,D东证期货,25116.0,-5470.0,2.0,17806.0,117.0,3.0,18088,111,2
SHORT,空头持仓排名,20250915,SHFE.rb2603,SHFE,rb2603,D东证期货,25116.0,-5470.0,2.0,17806.0,117.0,3.0,18088,111,2
VOLUME,成交量排名,20250916,SHFE.rb2601,SHFE,rb2601,D东证期货,340786.0,116384.0,3.0,69643.0,-8438.0,5.0,153583,5402,3
VOLUME,成交量排名,20250916,SHFE.rb2605,SHFE,rb2605,D东证期货,12259.0,1886.0,1.0,4006.0,812.0,9.0,20624,519,1
SHORT,空头持仓排名,20250916,SHFE.rb2605,SHFE,rb2605,D东证期货,12259.0,1886.0,1.0,4006.0,812.0,9.0,20624,519,1
SHORT,空头持仓排名,20250916,SHFE.rb2603,SHFE,rb2603,D东证期货,27615.0,2499.0,2.0,17629.0,-177.0,2.0,17010,-1078,2
VOLUME,成交量排名,20250916,SHFE.rb2603,SHFE,rb2603,D东证期货,27615.0,2499.0,2.0,17629.0,-177.0,2.0,17010,-1078,2
LONG,多头持仓排名,20250916,SHFE.rb2605,SHFE,rb2605,D东证期货,12259.0,1886.0,1.0,4006.0,812.0,9.0,20624,519,1
SHORT,空头持仓排名,20250916,SHFE.rb2601,SHFE,rb2601,D东证期货,340786.0,116384.0,3.0,69643.0,-8438.0,5.0,153583,5402,3
LONG,多头持仓排名,20250916,SHFE.rb2603,SHFE,rb2603,D东证期货,27615.0,2499.0,2.0,17629.0,-177.0,2.0,17010,-1078,2
LONG,多头持仓排名,20250916,SHFE.rb2601,SHFE,rb2601,D东证期货,340786.0,116384.0,3.0,69643.0,-8438.0,5.0,153583,5402,3
VOLUME,成交量排名,20250917,SHFE.rb2601,SHFE,rb2601,D东证期货,227541.0,-113245.0,3.0,64153.0,-5490.0,6.0,169984,16401,2
LONG,多头持仓排名,20250917,SHFE.rb2603,SHFE,rb2603,D东证期货,21223.0,-6392.0,2.0,17665.0,36.0,3.0,17131,121,2
LONG,多头持仓排名,20250917,SHFE.rb2601,SHFE,rb2601,D东证期货,227541.0,-113245.0,3.0,64153.0,-5490.0,6.0,169984,16401,2
SHORT,空头持仓排名,20250917,SHFE.rb2605,SHFE,rb2605,D东证期货,6395.0,-5864.0,1.0,4235.0,229.0,8.0,20438,-186,1
VOLUME,成交量排名,20250917,SHFE.rb2605,SHFE,rb2605,D东证期货,6395.0,-5864.0,1.0,4235.0,229.0,8.0,20438,-186,1
SHORT,空头持仓排名,20250917,SHFE.rb2603,SHFE,rb2603,D东证期货,21223.0,-6392.0,2.0,17665.0,36.0,3.0,17131,121,2
LONG,多头持仓排名,20250917,SHFE.rb2605,SHFE,rb2605,D东证期货,6395.0,-5864.0,1.0,4235.0,229.0,8.0,20438,-186,1
SHORT,空头持仓排名,20250917,SHFE.rb2601,SHFE,rb2601,D东证期货,227541.0,-113245.0,3.0,64153.0,-5490.0,6.0,169984,16401,2
VOLUME,成交量排名,20250917,SHFE.rb2603,SHFE,rb2603,D东证期货,21223.0,-6392.0,2.0,17665.0,36.0,3.0,17131,121,2
LONG,多头持仓排名,20250918,SHFE.rb2605,SHFE,rb2605,D东证期货,10878.0,4483.0,1.0,3881.0,-354.0,8.0,20642,204,1
VOLUME,成交量排名,20250918,SHFE.rb2601,SHFE,rb2601,D东证期货,291691.0,64150.0,3.0,68542.0,4389.0,5.0,174692,4708,2
VOLUME,成交量排名,20250918,SHFE.rb2605,SHFE,rb2605,D东证期货,10878.0,4483.0,1.0,3881.0,-354.0,8.0,20642,204,1
SHORT,空头持仓排名,20250918,SHFE.rb2603,SHFE,rb2603,D东证期货,26560.0,5337.0,3.0,17902.0,237.0,2.0,17024,-107,2
VOLUME,成交量排名,20250918,SHFE.rb2603,SHFE,rb2603,D东证期货,26560.0,5337.0,3.0,17902.0,237.0,2.0,17024,-107,2
LONG,多头持仓排名,20250918,SHFE.rb2603,SHFE,rb2603,D东证期货,26560.0,5337.0,3.0,17902.0,237.0,2.0,17024,-107,2
SHORT,空头持仓排名,20250918,SHFE.rb2605,SHFE,rb2605,D东证期货,10878.0,4483.0,1.0,3881.0,-354.0,8.0,20642,204,1
LONG,多头持仓排名,20250918,SHFE.rb2601,SHFE,rb2601,D东证期货,291691.0,64150.0,3.0,68542.0,4389.0,5.0,174692,4708,2
SHORT,空头持仓排名,20250918,SHFE.rb2601,SHFE,rb2601,D东证期货,291691.0,64150.0,3.0,68542.0,4389.0,5.0,174692,4708,2
LONG,多头持仓排名,20250919,SHFE.rb2603,SHFE,rb2603,D东证期货,22429.0,-4131.0,2.0,17453.0,-449.0,3.0,17286,262,2
VOLUME,成交量排名,20250919,SHFE.rb2605,SHFE,rb2605,D东证期货,6225.0,-4653.0,1.0,3713.0,-168.0,9.0,20709,67,1
SHORT,空头持仓排名,20250919,SHFE.rb2601,SHFE,rb2601,D东证期货,181213.0,-110478.0,3.0,73081.0,4539.0,5.0,165918,-8774,2
LONG,多头持仓排名,20250919,SHFE.rb2605,SHFE,rb2605,D东证期货,6225.0,-4653.0,1.0,3713.0,-168.0,9.0,20709,67,1
SHORT,空头持仓排名,20250919,SHFE.rb2603,SHFE,rb2603,D东证期货,22429.0,-4131.0,2.0,17453.0,-449.0,3.0,17286,262,2
SHORT,空头持仓排名,20250919,SHFE.rb2605,SHFE,rb2605,D东证期货,6225.0,-4653.0,1.0,3713.0,-168.0,9.0,20709,67,1
VOLUME,成交量排名,20250919,SHFE.rb2601,SHFE,rb2601,D东证期货,181213.0,-110478.0,3.0,73081.0,4539.0,5.0,165918,-8774,2
VOLUME,成交量排名,20250919,SHFE.rb2603,SHFE,rb2603,D东证期货,22429.0,-4131.0,2.0,17453.0,-449.0,3.0,17286,262,2
LONG,多头持仓排名,20250919,SHFE.rb2601,SHFE,rb2601,D东证期货,181213.0,-110478.0,3.0,73081.0,4539.0,5.0,165918,-8774,2
VOLUME,成交量排名,20250922,SHFE.rb2605,SHFE,rb2605,D东证期货,10562.0,4337.0,1.0,3557.0,-156.0,10.0,21947,1238,1
VOLUME,成交量排名,20250922,SHFE.rb2603,SHFE,rb2603,D东证期货,24708.0,2279.0,2.0,17610.0,157.0,3.0,17079,-207,2
SHORT,空头持仓排名,20250922,SHFE.rb2605,SHFE,rb2605,D东证期货,10562.0,4337.0,1.0,3557.0,-156.0,10.0,21947,1238,1
VOLUME,成交量排名,20250922,SHFE.rb2601,SHFE,rb2601,D东证期货,291953.0,110740.0,3.0,65613.0,-7468.0,5.0,184917,18999,2
LONG,多头持仓排名,20250922,SHFE.rb2601,SHFE,rb2601,D东证期货,291953.0,110740.0,3.0,65613.0,-7468.0,5.0,184917,18999,2
LONG,多头持仓排名,20250922,SHFE.rb2605,SHFE,rb2605,D东证期货,10562.0,4337.0,1.0,3557.0,-156.0,10.0,21947,1238,1
SHORT,空头持仓排名,20250922,SHFE.rb2601,SHFE,rb2601,D东证期货,291953.0,110740.0,3.0,65613.0,-7468.0,5.0,184917,18999,2
SHORT,空头持仓排名,20250922,SHFE.rb2603,SHFE,rb2603,D东证期货,24708.0,2279.0,2.0,17610.0,157.0,3.0,17079,-207,2
LONG,多头持仓排名,20250922,SHFE.rb2603,SHFE,rb2603,D东证期货,24708.0,2279.0,2.0,17610.0,157.0,3.0,17079,-207,2
LONG,多头持仓排名,20250923,SHFE.rb2603,SHFE,rb2603,D东证期货,21478.0,-3230.0,2.0,17903.0,293.0,3.0,17298,219,2
VOLUME,成交量排名,20250923,SHFE.rb2605,SHFE,rb2605,D东证期货,10120.0,-442.0,1.0,3760.0,203.0,9.0,22640,693,1
SHORT,空头持仓排名,20250923,SHFE.rb2603,SHFE,rb2603,D东证期货,21478.0,-3230.0,2.0,17903.0,293.0,3.0,17298,219,2
VOLUME,成交量排名,20250923,SHFE.rb2601,SHFE,rb2601,D东证期货,224220.0,-67733.0,3.0,68842.0,3229.0,5.0,184324,-593,2
LONG,多头持仓排名,20250923,SHFE.rb2601,SHFE,rb2601,D东证期货,224220.0,-67733.0,3.0,68842.0,3229.0,5.0,184324,-593,2
LONG,多头持仓排名,20250923,SHFE.rb2605,SHFE,rb2605,D东证期货,10120.0,-442.0,1.0,3760.0,203.0,9.0,22640,693,1
SHORT,空头持仓排名,20250923,SHFE.rb2601,SHFE,rb2601,D东证期货,224220.0,-67733.0,3.0,68842.0,3229.0,5.0,184324,-593,2
VOLUME,成交量排名,20250923,SHFE.rb2603,SHFE,rb2603,D东证期货,21478.0,-3230.0,2.0,17903.0,293.0,3.0,17298,219,2
SHORT,空头持仓排名,20250923,SHFE.rb2605,SHFE,rb2605,D东证期货,10120.0,-442.0,1.0,3760.0,203.0,9.0,22640,693,1
SHORT,空头持仓排名,20250924,SHFE.rb2605,SHFE,rb2605,D东证期货,11814.0,1694.0,1.0,5333.0,1573.0,8.0,23839,1199,1
SHORT,空头持仓排名,20250924,SHFE.rb2601,SHFE,rb2601,D东证期货,183693.0,-40527.0,3.0,71330.0,2488.0,3.0,182665,-1659,2
VOLUME,成交量排名,20250924,SHFE.rb2601,SHFE,rb2601,D东证期货,183693.0,-40527.0,3.0,71330.0,2488.0,3.0,182665,-1659,2
LONG,多头持仓排名,20250924,SHFE.rb2603,SHFE,rb2603,D东证期货,22229.0,751.0,2.0,17872.0,-31.0,3.0,17202,-96,3
VOLUME,成交量排名,20250924,SHFE.rb2603,SHFE,rb2603,D东证期货,22229.0,751.0,2.0,17872.0,-31.0,3.0,17202,-96,3
LONG,多头持仓排名,20250924,SHFE.rb2605,SHFE,rb2605,D东证期货,11814.0,1694.0,1.0,5333.0,1573.0,8.0,23839,1199,1
SHORT,空头持仓排名,20250924,SHFE.rb2603,SHFE,rb2603,D东证期货,22229.0,751.0,2.0,17872.0,-31.0,3.0,17202,-96,3
VOLUME,成交量排名,20250924,SHFE.rb2605,SHFE,rb2605,D东证期货,11814.0,1694.0,1.0,5333.0,1573.0,8.0,23839,1199,1
LONG,多头持仓排名,20250924,SHFE.rb2601,SHFE,rb2601,D东证期货,183693.0,-40527.0,3.0,71330.0,2488.0,3.0,182665,-1659,2
VOLUME,成交量排名,20250925,SHFE.rb2605,SHFE,rb2605,D东证期货,6598.0,-5216.0,1.0,5422.0,89.0,8.0,24180,341,1
LONG,多头持仓排名,20250925,SHFE.rb2605,SHFE,rb2605,D东证期货,6598.0,-5216.0,1.0,5422.0,89.0,8.0,24180,341,1
SHORT,空头持仓排名,20250925,SHFE.rb2603,SHFE,rb2603,D东证期货,23330.0,1101.0,2.0,19820.0,1948.0,3.0,19320,2118,2
LONG,多头持仓排名,20250925,SHFE.rb2601,SHFE,rb2601,D东证期货,142925.0,-40768.0,3.0,73464.0,2134.0,3.0,178140,-4525,2
VOLUME,成交量排名,20250925,SHFE.rb2603,SHFE,rb2603,D东证期货,23330.0,1101.0,2.0,19820.0,1948.0,3.0,19320,2118,2
SHORT,空头持仓排名,20250925,SHFE.rb2601,SHFE,rb2601,D东证期货,142925.0,-40768.0,3.0,73464.0,2134.0,3.0,178140,-4525,2
LONG,多头持仓排名,20250925,SHFE.rb2603,SHFE,rb2603,D东证期货,23330.0,1101.0,2.0,19820.0,1948.0,3.0,19320,2118,2
SHORT,空头持仓排名,20250925,SHFE.rb2605,SHFE,rb2605,D东证期货,6598.0,-5216.0,1.0,5422.0,89.0,8.0,24180,341,1
VOLUME,成交量排名,20250925,SHFE.rb2601,SHFE,rb2601,D东证期货,142925.0,-40768.0,3.0,73464.0,2134.0,3.0,178140,-4525,2
VOLUME,成交量排名,20250926,SHFE.rb2603,SHFE,rb2603,D东证期货,30240.0,6910.0,2.0,20755.0,935.0,3.0,19923,603,3
LONG,多头持仓排名,20250926,SHFE.rb2601,SHFE,rb2601,D东证期货,194431.0,51506.0,3.0,73211.0,-253.0,4.0,186836,8696,2
SHORT,空头持仓排名,20250926,SHFE.rb2603,SHFE,rb2603,D东证期货,30240.0,6910.0,2.0,20755.0,935.0,3.0,19923,603,3
SHORT,空头持仓排名,20250926,SHFE.rb2605,SHFE,rb2605,D东证期货,7274.0,676.0,2.0,5350.0,-72.0,7.0,25016,836,1
LONG,多头持仓排名,20250926,SHFE.rb2603,SHFE,rb2603,D东证期货,30240.0,6910.0,2.0,20755.0,935.0,3.0,19923,603,3
VOLUME,成交量排名,20250926,SHFE.rb2601,SHFE,rb2601,D东证期货,194431.0,51506.0,3.0,73211.0,-253.0,4.0,186836,8696,2
LONG,多头持仓排名,20250926,SHFE.rb2605,SHFE,rb2605,D东证期货,7274.0,676.0,2.0,5350.0,-72.0,7.0,25016,836,1
VOLUME,成交量排名,20250926,SHFE.rb2605,SHFE,rb2605,D东证期货,7274.0,676.0,2.0,5350.0,-72.0,7.0,25016,836,1
SHORT,空头持仓排名,20250926,SHFE.rb2601,SHFE,rb2601,D东证期货,194431.0,51506.0,3.0,73211.0,-253.0,4.0,186836,8696,2
SHORT,空头持仓排名,20250929,SHFE.rb2605,SHFE,rb2605,D东证期货,10690.0,3416.0,1.0,5399.0,49.0,7.0,25951,935,1
VOLUME,成交量排名,20250929,SHFE.rb2605,SHFE,rb2605,D东证期货,10690.0,3416.0,1.0,5399.0,49.0,7.0,25951,935,1
SHORT,空头持仓排名,20250929,SHFE.rb2603,SHFE,rb2603,D东证期货,37447.0,7207.0,1.0,23370.0,2615.0,2.0,22177,2254,2
LONG,多头持仓排名,20250929,SHFE.rb2603,SHFE,rb2603,D东证期货,37447.0,7207.0,1.0,23370.0,2615.0,2.0,22177,2254,2
LONG,多头持仓排名,20250929,SHFE.rb2605,SHFE,rb2605,D东证期货,10690.0,3416.0,1.0,5399.0,49.0,7.0,25951,935,1
LONG,多头持仓排名,20250929,SHFE.rb2601,SHFE,rb2601,D东证期货,190795.0,-3636.0,3.0,81036.0,7825.0,3.0,170572,-16264,2
VOLUME,成交量排名,20250929,SHFE.rb2601,SHFE,rb2601,D东证期货,190795.0,-3636.0,3.0,81036.0,7825.0,3.0,170572,-16264,2
VOLUME,成交量排名,20250929,SHFE.rb2603,SHFE,rb2603,D东证期货,37447.0,7207.0,1.0,23370.0,2615.0,2.0,22177,2254,2
SHORT,空头持仓排名,20250929,SHFE.rb2601,SHFE,rb2601,D东证期货,190795.0,-3636.0,3.0,81036.0,7825.0,3.0,170572,-16264,2
SHORT,空头持仓排名,20250930,SHFE.rb2605,SHFE,rb2605,D东证期货,13716.0,3026.0,1.0,7702.0,2303.0,5.0,26998,1047,1
VOLUME,成交量排名,20250930,SHFE.rb2605,SHFE,rb2605,D东证期货,13716.0,3026.0,1.0,7702.0,2303.0,5.0,26998,1047,1
VOLUME,成交量排名,20250930,SHFE.rb2603,SHFE,rb2603,D东证期货,27254.0,-10193.0,1.0,24150.0,780.0,2.0,23811,1634,2
LONG,多头持仓排名,20250930,SHFE.rb2601,SHFE,rb2601,D东证期货,157287.0,-33508.0,3.0,75981.0,-5055.0,3.0,168126,-2446,2
SHORT,空头持仓排名,20250930,SHFE.rb2601,SHFE,rb2601,D东证期货,157287.0,-33508.0,3.0,75981.0,-5055.0,3.0,168126,-2446,2
SHORT,空头持仓排名,20250930,SHFE.rb2603,SHFE,rb2603,D东证期货,27254.0,-10193.0,1.0,24150.0,780.0,2.0,23811,1634,2
LONG,多头持仓排名,20250930,SHFE.rb2603,SHFE,rb2603,D东证期货,27254.0,-10193.0,1.0,24150.0,780.0,2.0,23811,1634,2
LONG,多头持仓排名,20250930,SHFE.rb2605,SHFE,rb2605,D东证期货,13716.0,3026.0,1.0,7702.0,2303.0,5.0,26998,1047,1
VOLUME,成交量排名,20250930,SHFE.rb2601,SHFE,rb2601,D东证期货,157287.0,-33508.0,3.0,75981.0,-5055.0,3.0,168126,-2446,2
SHORT,空头持仓排名,20251009,SHFE.rb2601,SHFE,rb2601,D东证期货,167051.0,9764.0,3.0,87612.0,11631.0,3.0,143946,-24180,3
VOLUME,成交量排名,20251009,SHFE.rb2603,SHFE,rb2603,D东证期货,27643.0,389.0,1.0,24680.0,530.0,2.0,24398,587,2
