ranking_type,ranking_type_name,datetime,symbol,exchange_id,instrument_id,broker,volume,volume_change,volume_ranking,long_oi,long_change,long_ranking,short_oi,short_change,short_ranking
VOLUME,成交量排名,20250815,SHFE.rb2601,SHFE,rb2601,Z浙商期货,8414.0,-8677.0,12.0,13031.0,562.0,15.0,16855.0,-1386.0,12.0
VOLUME,成交量排名,20250815,SHFE.rb2601,SHFE,rb2601,S申万期货,8409.0,-296.0,13.0,16867.0,-402.0,11.0,15928.0,1567.0,14.0
VOLUME,成交量排名,20250815,SHFE.rb2601,SHFE,rb2601,C创元期货,7503.0,-2059.0,14.0,,,,,,
VOLUME,成交量排名,20250815,SHFE.rb2601,SHFE,rb2601,M民生期货,7397.0,3118.0,15.0,,,,,,
VOLUME,成交量排名,20250815,SHFE.rb2601,SHFE,rb2601,G国信期货,7014.0,-3281.0,16.0,12443.0,399.0,16.0,,,
VOLUME,成交量排名,20250815,SHFE.rb2601,SHFE,rb2601,B宝城期货,6979.0,-2595.0,17.0,,,,,,
VOLUME,成交量排名,20250815,SHFE.rb2601,SHFE,rb2601,N南华期货,6776.0,1623.0,18.0,,,,,,
VOLUME,成交量排名,20250815,SHFE.rb2601,SHFE,rb2601,G光大期货,6360.0,-563.0,19.0,34228.0,-250.0,4.0,10053.0,546.0,19.0
VOLUME,成交量排名,20250815,SHFE.rb2601,SHFE,rb2601,R瑞达期货,5940.0,-4781.0,20.0,,,,22880.0,968.0,10.0
VOLUME,成交量排名,20250818,SHFE.rb2601,SHFE,rb2601,Z中信期货,119689.0,33565.0,1.0,93465.0,15287.0,1.0,60957.0,2648.0,3.0
VOLUME,成交量排名,20250818,SHFE.rb2601,SHFE,rb2601,G国泰君安,101186.0,30097.0,2.0,30602.0,-24.0,6.0,77377.0,-2090.0,2.0
VOLUME,成交量排名,20250818,SHFE.rb2601,SHFE,rb2601,D东证期货,79899.0,18084.0,3.0,55159.0,1642.0,2.0,82083.0,2227.0,1.0
VOLUME,成交量排名,20250818,SHFE.rb2601,SHFE,rb2601,Z中泰期货,43178.0,17240.0,4.0,24422.0,-4683.0,9.0,16887.0,331.0,13.0
VOLUME,成交量排名,20250818,SHFE.rb2601,SHFE,rb2601,H华泰期货,40859.0,14392.0,5.0,25176.0,1742.0,8.0,28919.0,-163.0,5.0
VOLUME,成交量排名,20250818,SHFE.rb2601,SHFE,rb2601,Y永安期货,36705.0,21621.0,6.0,38002.0,2826.0,3.0,37591.0,287.0,4.0
VOLUME,成交量排名,20250818,SHFE.rb2601,SHFE,rb2601,F方正中期,24335.0,9951.0,7.0,16543.0,-1359.0,10.0,17098.0,-6412.0,12.0
VOLUME,成交量排名,20250818,SHFE.rb2601,SHFE,rb2601,Z浙商期货,23348.0,14934.0,8.0,12611.0,-420.0,16.0,20197.0,3342.0,10.0
VOLUME,成交量排名,20250818,SHFE.rb2601,SHFE,rb2601,H华闻期货,16141.0,4802.0,9.0,,,,,,
VOLUME,成交量排名,20250818,SHFE.rb2601,SHFE,rb2601,Y银河期货,15999.0,4298.0,10.0,32864.0,1438.0,4.0,19359.0,-3931.0,11.0
VOLUME,成交量排名,20250818,SHFE.rb2601,SHFE,rb2601,G光大期货,14076.0,7716.0,11.0,25885.0,-8343.0,7.0,10406.0,353.0,20.0
VOLUME,成交量排名,20250818,SHFE.rb2601,SHFE,rb2601,S申万期货,13147.0,4738.0,12.0,14160.0,-2707.0,13.0,14750.0,-1178.0,15.0
VOLUME,成交量排名,20250818,SHFE.rb2601,SHFE,rb2601,H徽商期货,12881.0,2650.0,13.0,,,,,,
VOLUME,成交量排名,20250818,SHFE.rb2601,SHFE,rb2601,T天富期货,10348.0,6281.0,14.0,,,,,,
VOLUME,成交量排名,20250818,SHFE.rb2601,SHFE,rb2601,G国贸期货,9690.0,3849.0,15.0,,,,21273.0,-1057.0,9.0
VOLUME,成交量排名,20250818,SHFE.rb2601,SHFE,rb2601,Z中辉期货,9574.0,4368.0,16.0,32418.0,3463.0,5.0,,,
VOLUME,成交量排名,20250818,SHFE.rb2601,SHFE,rb2601,Y一德期货,8891.0,3353.0,17.0,11035.0,467.0,19.0,13138.0,4668.0,16.0
VOLUME,成交量排名,20250818,SHFE.rb2601,SHFE,rb2601,D东吴期货,8730.0,3057.0,18.0,,,,,,
VOLUME,成交量排名,20250818,SHFE.rb2601,SHFE,rb2601,C创元期货,8503.0,1000.0,19.0,,,,,,
VOLUME,成交量排名,20250818,SHFE.rb2601,SHFE,rb2601,G国元期货,7761.0,2110.0,20.0,,,,,,
VOLUME,成交量排名,20250819,SHFE.rb2601,SHFE,rb2601,Z中信期货,100024.0,-19665.0,1.0,94264.0,799.0,1.0,72090.0,11133.0,3.0
VOLUME,成交量排名,20250819,SHFE.rb2601,SHFE,rb2601,G国泰君安,84808.0,-16378.0,2.0,34586.0,3984.0,4.0,78773.0,1396.0,1.0
VOLUME,成交量排名,20250819,SHFE.rb2601,SHFE,rb2601,D东证期货,66193.0,-13706.0,3.0,54530.0,-629.0,2.0,75829.0,-6254.0,2.0
VOLUME,成交量排名,20250819,SHFE.rb2601,SHFE,rb2601,Z中泰期货,51259.0,8081.0,4.0,25810.0,1388.0,8.0,15546.0,-1341.0,16.0
VOLUME,成交量排名,20250819,SHFE.rb2601,SHFE,rb2601,H华泰期货,38535.0,-2324.0,5.0,27250.0,2074.0,7.0,25040.0,-3879.0,6.0
VOLUME,成交量排名,20250819,SHFE.rb2601,SHFE,rb2601,D东吴期货,25586.0,16856.0,6.0,,,,21880.0,18333.0,9.0
VOLUME,成交量排名,20250819,SHFE.rb2601,SHFE,rb2601,Y一德期货,23718.0,14827.0,7.0,13370.0,2335.0,16.0,17279.0,4141.0,14.0
VOLUME,成交量排名,20250819,SHFE.rb2601,SHFE,rb2601,Y永安期货,13437.0,-23268.0,8.0,40276.0,2274.0,3.0,38094.0,503.0,4.0
VOLUME,成交量排名,20250819,SHFE.rb2601,SHFE,rb2601,H华闻期货,12883.0,-3258.0,9.0,,,,,,
VOLUME,成交量排名,20250819,SHFE.rb2601,SHFE,rb2601,Y银河期货,12020.0,-3979.0,10.0,33778.0,914.0,5.0,18287.0,-1072.0,11.0
VOLUME,成交量排名,20250819,SHFE.rb2601,SHFE,rb2601,F方正中期,11018.0,-13317.0,11.0,18373.0,1830.0,10.0,17522.0,424.0,13.0
VOLUME,成交量排名,20250819,SHFE.rb2601,SHFE,rb2601,X兴证期货,10547.0,6669.0,12.0,,,,34338.0,6199.0,5.0
VOLUME,成交量排名,20250819,SHFE.rb2601,SHFE,rb2601,Z浙商期货,10289.0,-13059.0,13.0,12811.0,200.0,18.0,17946.0,-2251.0,12.0
VOLUME,成交量排名,20250819,SHFE.rb2601,SHFE,rb2601,H徽商期货,10281.0,-2600.0,14.0,,,,,,
VOLUME,成交量排名,20250819,SHFE.rb2601,SHFE,rb2601,Z中辉期货,9754.0,180.0,15.0,30640.0,-1778.0,6.0,,,
VOLUME,成交量排名,20250819,SHFE.rb2601,SHFE,rb2601,G光大期货,8726.0,-5350.0,16.0,23814.0,-2071.0,9.0,,,
VOLUME,成交量排名,20250819,SHFE.rb2601,SHFE,rb2601,G国贸期货,7943.0,-1747.0,17.0,,,,19836.0,-1437.0,10.0
VOLUME,成交量排名,20250819,SHFE.rb2601,SHFE,rb2601,T天富期货,7736.0,-2612.0,18.0,,,,,,
VOLUME,成交量排名,20250819,SHFE.rb2601,SHFE,rb2601,S申万期货,7656.0,-5491.0,19.0,14020.0,-140.0,14.0,15868.0,1118.0,15.0
VOLUME,成交量排名,20250819,SHFE.rb2601,SHFE,rb2601,R瑞达期货,7098.0,1963.0,20.0,,,,23202.0,-274.0,8.0
VOLUME,成交量排名,20250820,SHFE.rb2601,SHFE,rb2601,Z中信期货,151746.0,51722.0,1.0,110965.0,16701.0,1.0,63973.0,-8117.0,3.0
VOLUME,成交量排名,20250820,SHFE.rb2601,SHFE,rb2601,G国泰君安,117096.0,32288.0,2.0,36927.0,2341.0,4.0,73984.0,-4789.0,2.0
VOLUME,成交量排名,20250820,SHFE.rb2601,SHFE,rb2601,D东证期货,97394.0,31201.0,3.0,49535.0,-4995.0,2.0,75278.0,-551.0,1.0
VOLUME,成交量排名,20250820,SHFE.rb2601,SHFE,rb2601,Z中泰期货,62400.0,11141.0,4.0,26682.0,872.0,8.0,13914.0,-1632.0,17.0
VOLUME,成交量排名,20250820,SHFE.rb2601,SHFE,rb2601,H华泰期货,53469.0,14934.0,5.0,26813.0,-437.0,7.0,24048.0,-992.0,7.0
VOLUME,成交量排名,20250820,SHFE.rb2601,SHFE,rb2601,Y永安期货,48401.0,34964.0,6.0,39560.0,-716.0,3.0,59693.0,21599.0,4.0
VOLUME,成交量排名,20250820,SHFE.rb2601,SHFE,rb2601,Y一德期货,39049.0,15331.0,7.0,13652.0,282.0,15.0,24054.0,6775.0,6.0
VOLUME,成交量排名,20250820,SHFE.rb2601,SHFE,rb2601,X兴证期货,23192.0,12645.0,8.0,,,,26054.0,-8284.0,5.0
VOLUME,成交量排名,20250820,SHFE.rb2601,SHFE,rb2601,H华闻期货,20856.0,7973.0,9.0,,,,,,
VOLUME,成交量排名,20250820,SHFE.rb2601,SHFE,rb2601,F方正中期,18720.0,7702.0,10.0,19023.0,650.0,11.0,19840.0,2318.0,11.0
VOLUME,成交量排名,20250820,SHFE.rb2601,SHFE,rb2601,Y银河期货,15437.0,3417.0,11.0,33654.0,-124.0,5.0,19510.0,1223.0,13.0
VOLUME,成交量排名,20250820,SHFE.rb2601,SHFE,rb2601,Z中辉期货,12877.0,3123.0,12.0,27560.0,-3080.0,6.0,,,
VOLUME,成交量排名,20250820,SHFE.rb2601,SHFE,rb2601,H徽商期货,12797.0,2516.0,13.0,,,,,,
VOLUME,成交量排名,20250820,SHFE.rb2601,SHFE,rb2601,X新世纪,12223.0,11067.0,14.0,,,,,,
VOLUME,成交量排名,20250820,SHFE.rb2601,SHFE,rb2601,G国投期货,11901.0,5472.0,15.0,16211.0,741.0,13.0,12003.0,5424.0,20.0
VOLUME,成交量排名,20250820,SHFE.rb2601,SHFE,rb2601,H海通期货,11232.0,4572.0,16.0,16445.0,389.0,12.0,,,
VOLUME,成交量排名,20250820,SHFE.rb2601,SHFE,rb2601,D东吴期货,10706.0,-14880.0,17.0,,,,22850.0,970.0,9.0
VOLUME,成交量排名,20250820,SHFE.rb2601,SHFE,rb2601,Z浙商期货,10438.0,149.0,18.0,13433.0,622.0,17.0,17114.0,-832.0,14.0
VOLUME,成交量排名,20250820,SHFE.rb2601,SHFE,rb2601,R瑞达期货,9950.0,2852.0,19.0,,,,20450.0,-2752.0,10.0
VOLUME,成交量排名,20250820,SHFE.rb2601,SHFE,rb2601,G国元期货,9238.0,2212.0,20.0,,,,,,
VOLUME,成交量排名,20250821,SHFE.rb2601,SHFE,rb2601,Z中信期货,116138.0,-35608.0,1.0,122727.0,11762.0,1.0,69945.0,5972.0,3.0
VOLUME,成交量排名,20250821,SHFE.rb2601,SHFE,rb2601,D东证期货,92415.0,-4979.0,2.0,40416.0,-9119.0,2.0,76676.0,1398.0,1.0
VOLUME,成交量排名,20250821,SHFE.rb2601,SHFE,rb2601,G国泰君安,92386.0,-24710.0,3.0,32615.0,-4312.0,5.0,71820.0,-2164.0,2.0
VOLUME,成交量排名,20250821,SHFE.rb2601,SHFE,rb2601,Z中泰期货,71586.0,9186.0,4.0,27462.0,780.0,8.0,14170.0,256.0,18.0
VOLUME,成交量排名,20250821,SHFE.rb2601,SHFE,rb2601,H华泰期货,46834.0,-6635.0,5.0,30696.0,3883.0,6.0,23973.0,-75.0,6.0
VOLUME,成交量排名,20250821,SHFE.rb2601,SHFE,rb2601,Y一德期货,20953.0,-18096.0,6.0,14054.0,402.0,16.0,14267.0,-9787.0,17.0
VOLUME,成交量排名,20250821,SHFE.rb2601,SHFE,rb2601,Y永安期货,18363.0,-30038.0,7.0,39416.0,-144.0,3.0,62370.0,2677.0,4.0
VOLUME,成交量排名,20250821,SHFE.rb2601,SHFE,rb2601,G国元期货,17069.0,7831.0,8.0,,,,,,
VOLUME,成交量排名,20250821,SHFE.rb2601,SHFE,rb2601,F方正中期,16041.0,-2679.0,9.0,19424.0,401.0,10.0,22112.0,2272.0,9.0
VOLUME,成交量排名,20250821,SHFE.rb2601,SHFE,rb2601,H华闻期货,15590.0,-5266.0,10.0,,,,,,
VOLUME,成交量排名,20250821,SHFE.rb2601,SHFE,rb2601,Z浙商期货,14513.0,4075.0,11.0,,,,19509.0,2395.0,13.0
VOLUME,成交量排名,20250821,SHFE.rb2601,SHFE,rb2601,Y银河期货,13080.0,-2357.0,12.0,32926.0,-728.0,4.0,20698.0,1188.0,11.0
VOLUME,成交量排名,20250821,SHFE.rb2601,SHFE,rb2601,R瑞达期货,11550.0,1600.0,13.0,,,,22211.0,1761.0,8.0
VOLUME,成交量排名,20250821,SHFE.rb2601,SHFE,rb2601,H徽商期货,11263.0,-1534.0,14.0,,,,,,
VOLUME,成交量排名,20250821,SHFE.rb2601,SHFE,rb2601,T天富期货,9584.0,2113.0,15.0,,,,,,
VOLUME,成交量排名,20250821,SHFE.rb2601,SHFE,rb2601,Z中辉期货,8789.0,-4088.0,16.0,30140.0,2580.0,7.0,,,
VOLUME,成交量排名,20250821,SHFE.rb2601,SHFE,rb2601,D东吴期货,8327.0,-2379.0,17.0,,,,22700.0,-150.0,7.0
VOLUME,成交量排名,20250821,SHFE.rb2601,SHFE,rb2601,H海通期货,8307.0,-2925.0,18.0,17092.0,647.0,12.0,,,
VOLUME,成交量排名,20250821,SHFE.rb2601,SHFE,rb2601,G国信期货,7889.0,615.0,19.0,13040.0,-252.0,20.0,,,
VOLUME,成交量排名,20250821,SHFE.rb2601,SHFE,rb2601,S申万期货,7882.0,-954.0,20.0,14094.0,-83.0,15.0,17766.0,927.0,14.0
VOLUME,成交量排名,20250822,SHFE.rb2601,SHFE,rb2601,Z中信期货,103135.0,-13003.0,1.0,143119.0,20392.0,1.0,73704.0,3759.0,3.0
VOLUME,成交量排名,20250822,SHFE.rb2601,SHFE,rb2601,D东证期货,78769.0,-13646.0,2.0,38559.0,-1857.0,3.0,79196.0,2520.0,1.0
VOLUME,成交量排名,20250822,SHFE.rb2601,SHFE,rb2601,G国泰君安,72320.0,-20066.0,3.0,32656.0,41.0,4.0,79179.0,7359.0,2.0
VOLUME,成交量排名,20250822,SHFE.rb2601,SHFE,rb2601,Z中泰期货,47231.0,-24355.0,4.0,27957.0,495.0,8.0,14246.0,76.0,17.0
VOLUME,成交量排名,20250822,SHFE.rb2601,SHFE,rb2601,H华泰期货,35353.0,-11481.0,5.0,30382.0,-314.0,5.0,27190.0,3217.0,5.0
VOLUME,成交量排名,20250822,SHFE.rb2601,SHFE,rb2601,Y永安期货,19475.0,1112.0,6.0,40455.0,1039.0,2.0,70022.0,7652.0,4.0
VOLUME,成交量排名,20250822,SHFE.rb2601,SHFE,rb2601,Y银河期货,17547.0,4467.0,7.0,29848.0,-3078.0,6.0,18253.0,-2445.0,12.0
VOLUME,成交量排名,20250822,SHFE.rb2601,SHFE,rb2601,Z招商期货,17190.0,13688.0,8.0,15589.0,12843.0,13.0,,,
VOLUME,成交量排名,20250822,SHFE.rb2601,SHFE,rb2601,H华闻期货,12573.0,-3017.0,9.0,,,,,,
VOLUME,成交量排名,20250822,SHFE.rb2601,SHFE,rb2601,F方正中期,12302.0,-3739.0,10.0,20094.0,670.0,10.0,22082.0,-30.0,8.0
VOLUME,成交量排名,20250822,SHFE.rb2601,SHFE,rb2601,Z浙商期货,11368.0,-3145.0,11.0,,,,19587.0,78.0,11.0
VOLUME,成交量排名,20250822,SHFE.rb2601,SHFE,rb2601,G国元期货,10356.0,-6713.0,12.0,,,,,,
VOLUME,成交量排名,20250822,SHFE.rb2601,SHFE,rb2601,T天富期货,9916.0,332.0,13.0,,,,,,
VOLUME,成交量排名,20250822,SHFE.rb2601,SHFE,rb2601,D东吴期货,9515.0,1188.0,14.0,,,,24514.0,1814.0,6.0
VOLUME,成交量排名,20250822,SHFE.rb2601,SHFE,rb2601,Y一德期货,9371.0,-11582.0,15.0,13926.0,-128.0,17.0,,,
VOLUME,成交量排名,20250822,SHFE.rb2601,SHFE,rb2601,X兴证期货,9371.0,4179.0,16.0,,,,21452.0,-4107.0,9.0
VOLUME,成交量排名,20250822,SHFE.rb2601,SHFE,rb2601,B宝城期货,9124.0,1408.0,17.0,,,,,,
VOLUME,成交量排名,20250822,SHFE.rb2601,SHFE,rb2601,X新湖期货,8971.0,2193.0,18.0,,,,,,
VOLUME,成交量排名,20250822,SHFE.rb2601,SHFE,rb2601,H海通期货,8444.0,137.0,19.0,16408.0,-684.0,12.0,,,
VOLUME,成交量排名,20250822,SHFE.rb2601,SHFE,rb2601,M民生期货,8388.0,2905.0,20.0,,,,,,
VOLUME,成交量排名,20250825,SHFE.rb2601,SHFE,rb2601,Z中信期货,164335.0,61200.0,1.0,166522.0,23403.0,1.0,84678.0,10974.0,2.0
VOLUME,成交量排名,20250825,SHFE.rb2601,SHFE,rb2601,G国泰君安,125465.0,53145.0,2.0,37230.0,4574.0,3.0,86722.0,7543.0,1.0
VOLUME,成交量排名,20250825,SHFE.rb2601,SHFE,rb2601,D东证期货,108681.0,29912.0,3.0,34635.0,-3924.0,4.0,83033.0,3837.0,3.0
VOLUME,成交量排名,20250825,SHFE.rb2601,SHFE,rb2601,Z中泰期货,68890.0,21659.0,4.0,27893.0,-64.0,7.0,14136.0,-110.0,20.0
VOLUME,成交量排名,20250825,SHFE.rb2601,SHFE,rb2601,H华泰期货,56863.0,21510.0,5.0,30441.0,59.0,6.0,29638.0,2448.0,5.0
VOLUME,成交量排名,20250825,SHFE.rb2601,SHFE,rb2601,Y永安期货,32676.0,13201.0,6.0,45929.0,5474.0,2.0,77842.0,7820.0,4.0
VOLUME,成交量排名,20250825,SHFE.rb2601,SHFE,rb2601,F方正中期,29028.0,16726.0,7.0,21889.0,1795.0,11.0,24693.0,2611.0,7.0
VOLUME,成交量排名,20250825,SHFE.rb2601,SHFE,rb2601,Z中辉期货,28811.0,20804.0,8.0,26645.0,-1536.0,8.0,,,
VOLUME,成交量排名,20250825,SHFE.rb2601,SHFE,rb2601,W五矿期货,27603.0,25488.0,9.0,22435.0,2957.0,10.0,,,
VOLUME,成交量排名,20250825,SHFE.rb2601,SHFE,rb2601,Y银河期货,25722.0,8175.0,10.0,33321.0,3473.0,5.0,21160.0,2907.0,12.0
VOLUME,成交量排名,20250825,SHFE.rb2601,SHFE,rb2601,H华闻期货,21063.0,8490.0,11.0,,,,,,
VOLUME,成交量排名,20250825,SHFE.rb2601,SHFE,rb2601,S申万期货,20389.0,15219.0,12.0,17567.0,3093.0,13.0,18860.0,1116.0,15.0
VOLUME,成交量排名,20250825,SHFE.rb2601,SHFE,rb2601,Y一德期货,17488.0,8117.0,13.0,16957.0,3031.0,15.0,14581.0,3325.0,19.0
VOLUME,成交量排名,20250825,SHFE.rb2601,SHFE,rb2601,H徽商期货,17422.0,9277.0,14.0,,,,,,
VOLUME,成交量排名,20250825,SHFE.rb2601,SHFE,rb2601,G国投期货,16773.0,11114.0,15.0,,,,15201.0,1486.0,18.0
VOLUME,成交量排名,20250825,SHFE.rb2601,SHFE,rb2601,H海通期货,16257.0,7813.0,16.0,17504.0,1096.0,14.0,,,
VOLUME,成交量排名,20250825,SHFE.rb2601,SHFE,rb2601,G国元期货,14985.0,4629.0,17.0,,,,,,
VOLUME,成交量排名,20250825,SHFE.rb2601,SHFE,rb2601,Z中金财富,14654.0,11728.0,18.0,,,,,,
VOLUME,成交量排名,20250825,SHFE.rb2601,SHFE,rb2601,Z浙商期货,14342.0,2974.0,19.0,14257.0,1776.0,19.0,19659.0,72.0,13.0
VOLUME,成交量排名,20250825,SHFE.rb2601,SHFE,rb2601,D东吴期货,13078.0,3563.0,20.0,,,,27507.0,2993.0,6.0
VOLUME,成交量排名,20250826,SHFE.rb2601,SHFE,rb2601,Z中信期货,127190.0,-37145.0,1.0,194933.0,28411.0,1.0,88195.0,3517.0,2.0
VOLUME,成交量排名,20250826,SHFE.rb2601,SHFE,rb2601,G国泰君安,95052.0,-30413.0,2.0,38256.0,1026.0,3.0,89074.0,2352.0,1.0
VOLUME,成交量排名,20250826,SHFE.rb2601,SHFE,rb2601,D东证期货,87096.0,-21585.0,3.0,29888.0,-4747.0,6.0,83838.0,805.0,3.0
VOLUME,成交量排名,20250826,SHFE.rb2601,SHFE,rb2601,Z中泰期货,56571.0,-12319.0,4.0,29380.0,1487.0,7.0,16980.0,2844.0,18.0
VOLUME,成交量排名,20250826,SHFE.rb2601,SHFE,rb2601,H华闻期货,44663.0,23600.0,5.0,,,,,,
VOLUME,成交量排名,20250826,SHFE.rb2601,SHFE,rb2601,H华泰期货,40026.0,-16837.0,6.0,32840.0,2399.0,5.0,29755.0,117.0,5.0
VOLUME,成交量排名,20250826,SHFE.rb2601,SHFE,rb2601,Y永安期货,28474.0,-4202.0,7.0,49235.0,3306.0,2.0,81314.0,3472.0,4.0
VOLUME,成交量排名,20250826,SHFE.rb2601,SHFE,rb2601,Z中金财富,27162.0,12508.0,8.0,,,,,,
VOLUME,成交量排名,20250826,SHFE.rb2601,SHFE,rb2601,F方正中期,24718.0,-4310.0,9.0,24262.0,2373.0,10.0,24338.0,-355.0,9.0
VOLUME,成交量排名,20250826,SHFE.rb2601,SHFE,rb2601,Z招商期货,24573.0,16589.0,10.0,,,,13794.0,5280.0,20.0
VOLUME,成交量排名,20250826,SHFE.rb2601,SHFE,rb2601,B宝城期货,16445.0,6620.0,11.0,15602.0,3626.0,18.0,,,
VOLUME,成交量排名,20250826,SHFE.rb2601,SHFE,rb2601,Y一德期货,14483.0,-3005.0,12.0,16250.0,-707.0,17.0,,,
VOLUME,成交量排名,20250826,SHFE.rb2601,SHFE,rb2601,H徽商期货,14010.0,-3412.0,13.0,,,,,,
VOLUME,成交量排名,20250826,SHFE.rb2601,SHFE,rb2601,H海通期货,13695.0,-2562.0,14.0,17610.0,106.0,14.0,,,
VOLUME,成交量排名,20250826,SHFE.rb2601,SHFE,rb2601,C创元期货,12610.0,-428.0,15.0,,,,,,
VOLUME,成交量排名,20250826,SHFE.rb2601,SHFE,rb2601,D东吴期货,12564.0,-514.0,16.0,,,,29727.0,2220.0,6.0
VOLUME,成交量排名,20250826,SHFE.rb2601,SHFE,rb2601,S申万期货,12435.0,-7954.0,17.0,21451.0,3884.0,12.0,17893.0,-967.0,16.0
VOLUME,成交量排名,20250826,SHFE.rb2601,SHFE,rb2601,Z浙商期货,11710.0,-2632.0,18.0,15463.0,1206.0,19.0,23647.0,3988.0,11.0
VOLUME,成交量排名,20250826,SHFE.rb2601,SHFE,rb2601,Y银河期货,11417.0,-14305.0,19.0,35288.0,1967.0,4.0,22334.0,1174.0,13.0
VOLUME,成交量排名,20250826,SHFE.rb2601,SHFE,rb2601,D大地期货,10634.0,8653.0,20.0,,,,,,
VOLUME,成交量排名,20250827,SHFE.rb2601,SHFE,rb2601,Z中信期货,144402.0,17212.0,1.0,210030.0,15097.0,1.0,93346.0,5151.0,2.0
VOLUME,成交量排名,20250827,SHFE.rb2601,SHFE,rb2601,G国泰君安,138495.0,43443.0,2.0,49375.0,11119.0,2.0,95240.0,6166.0,1.0
VOLUME,成交量排名,20250827,SHFE.rb2601,SHFE,rb2601,D东证期货,110205.0,23109.0,3.0,35411.0,5523.0,5.0,83348.0,-490.0,3.0
VOLUME,成交量排名,20250827,SHFE.rb2601,SHFE,rb2601,Z中泰期货,68610.0,12039.0,4.0,30731.0,1351.0,7.0,18549.0,1569.0,19.0
VOLUME,成交量排名,20250827,SHFE.rb2601,SHFE,rb2601,H华泰期货,67012.0,26986.0,5.0,35124.0,2284.0,6.0,33467.0,3712.0,7.0
VOLUME,成交量排名,20250827,SHFE.rb2601,SHFE,rb2601,H华闻期货,55012.0,10349.0,6.0,,,,,,
VOLUME,成交量排名,20250827,SHFE.rb2601,SHFE,rb2601,Y永安期货,33546.0,5072.0,7.0,48141.0,-1094.0,3.0,80514.0,-800.0,4.0
VOLUME,成交量排名,20250827,SHFE.rb2601,SHFE,rb2601,F方正中期,30594.0,5876.0,8.0,26826.0,2564.0,9.0,24888.0,550.0,12.0
VOLUME,成交量排名,20250827,SHFE.rb2601,SHFE,rb2601,Y银河期货,21737.0,10320.0,9.0,37155.0,1867.0,4.0,26214.0,3880.0,11.0
VOLUME,成交量排名,20250827,SHFE.rb2601,SHFE,rb2601,Z浙商期货,21108.0,9398.0,10.0,18767.0,3304.0,13.0,28423.0,4776.0,9.0
VOLUME,成交量排名,20250827,SHFE.rb2601,SHFE,rb2601,G乾坤期货,19415.0,11754.0,11.0,,,,41187.0,16523.0,5.0
VOLUME,成交量排名,20250827,SHFE.rb2601,SHFE,rb2601,H徽商期货,17523.0,3513.0,12.0,,,,,,
VOLUME,成交量排名,20250827,SHFE.rb2601,SHFE,rb2601,D东海期货,17204.0,9153.0,13.0,18508.0,4923.0,14.0,16329.0,6107.0,20.0
VOLUME,成交量排名,20250827,SHFE.rb2601,SHFE,rb2601,Z中辉期货,16709.0,8528.0,14.0,29051.0,176.0,8.0,,,
VOLUME,成交量排名,20250827,SHFE.rb2601,SHFE,rb2601,D东吴期货,15582.0,3018.0,15.0,,,,34542.0,4815.0,6.0
VOLUME,成交量排名,20250827,SHFE.rb2601,SHFE,rb2601,H海通期货,15077.0,1382.0,16.0,18000.0,390.0,15.0,,,
VOLUME,成交量排名,20250827,SHFE.rb2601,SHFE,rb2601,G国投期货,14352.0,5803.0,17.0,,,,23245.0,5589.0,13.0
VOLUME,成交量排名,20250827,SHFE.rb2601,SHFE,rb2601,Y一德期货,14350.0,-133.0,18.0,16425.0,175.0,19.0,,,
